_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,amenities,price,security_deposit,extra_people,guests_included,address_street,country,host_neighbourhood,host_name,host_response_rate,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating,availability_30,availability_60,availability_90,availability_365,weekly_price,monthly_price,amenities_count,first_review_date,last_review_date
10299095,Small Room w Bathroom Flamengo Rio de Janeiro,Apartment,Private room,Real Bed,4,1125,moderate,1,1,1,1,1,"['TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Cat(s)', 'Elevator', 'Washer', 'Dryer', 'Fire extinguisher', 'Essentials', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",71,,0,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,,Fernanda,100,8,8,8,8,8,8,80,0,0,0,0,,,12,2016-08-20,2016-08-20
102995,UWS Brownstone Near Central Park,Apartment,Entire home/apt,Real Bed,21,30,moderate,3,1,3,45,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance']",212,275.0,0,1,"New York, NY, United States",United States,The Castro,Chas,95,9,9,10,10,10,9,93,0,3,5,5,1702.0,6000.0,23,2011-05-29,2018-01-01
103161,Cozy Art Top Floor Apt in PRIME Williamsburg!,Apartment,Entire home/apt,Real Bed,2,300,strict_14_with_grace_period,2,1,2,117,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",175,300.0,300,2,"Brooklyn, NY, United States",United States,Williamsburg,Ade,100,10,10,10,10,10,9,96,28,58,88,363,,,32,2013-09-21,2019-02-18
10317142,Private OceanFront - Bathtub Beach. Spacious House,House,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,14,4,10,32,4,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', '24-hour check-in', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Beachfront']",795,1000.0,0,1,"Laie, HI, United States",United States,Ko'olauloa,Noah,50,10,9,10,10,10,10,94,10,17,26,229,,,18,2016-01-24,2019-02-19
10332161,A large sunny bedroom,Apartment,Private room,Real Bed,3,1125,moderate,1,1,1,2,1,"['Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",35,,0,1,"Bronx, NY, United States",United States,Tremont,Ehssan,100,10,10,9,9,6,9,90,0,0,0,0,,,15,2016-08-05,2016-08-20
10343118,Best location 1BR Apt in HK - Shops & Sights,Apartment,Entire home/apt,Real Bed,1,60,strict_14_with_grace_period,4,1,2,145,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water']",997,1000.0,160,2,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Tsim Sha Tsui,Simon,98,10,10,10,10,10,9,94,20,50,80,170,,,24,2016-02-09,2019-02-06
1036027,BBC OPORTO 4X2,Apartment,Entire home/apt,Real Bed,3,1125,flexible,8,4,8,71,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo']",100,,0,1,"Porto, Porto District, Portugal",Portugal,Mercês,Cristina,100,9,9,10,10,9,9,88,0,10,15,264,700.0,2800.0,11,2014-04-17,2018-12-30
1038163,luxury apartment in istanbul taxsim,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,1,3,135,1,"['Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Heating', 'Family/kid friendly', 'Fire extinguisher', 'Essentials', 'Shampoo']",269,0.0,42,3,"Istanbul, Istanbul Province, Turkey",Turkey,Cihangir,Osman,100,9,9,10,10,10,9,91,17,36,55,317,2549.0,9828.0,12,2013-04-18,2019-02-04
10381879,Pousada das Colonias,Bed and breakfast,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,9,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Breakfast', 'Family/kid friendly', 'Essentials', 'Hangers']",138,,70,2,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,,Lidia Maria,90,10,10,10,10,10,10,98,28,58,88,347,,,8,2016-09-18,2019-02-03
10383490,Quarto Taquara - Jacarepaguá,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,1,1,"['Cable TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Lock on bedroom door', '24-hour check-in', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",101,128.0,20,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,,Luana,0,10,10,10,10,10,10,100,30,60,90,365,350.0,600.0,14,2016-05-16,2016-05-16
10392282,Banyan Bungalow,Bungalow,Entire home/apt,Real Bed,2,300,flexible,2,0,1,99,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Dog(s)', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Safety card', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water']",100,250.0,20,1,"Waialua, HI, United States",United States,,Bobby,100,10,9,10,10,10,9,96,12,27,53,321,,,22,2016-01-29,2019-02-19
10411341,Beautiful flat with services,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,2,2,32,2,"['Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Doorman', 'Gym', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', '24-hour check-in', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove']",351,500.0,500,4,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Barra da Tijuca,Liliane,100,10,9,9,10,10,9,95,3,18,41,316,,,28,2016-01-15,2019-01-22
10415637,(1) Beach Guest House - Go Make A Trip,Bed and breakfast,Private room,Real Bed,1,1125,flexible,2,1,1,11,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron']",112,0.0,0,2,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Barra da Tijuca,Rafael,100,10,10,10,10,10,10,98,24,45,60,309,,,11,2016-02-11,2017-09-22
10416859,"Studio convenient to CBD, beaches, street parking.",Guest suite,Entire home/apt,Real Bed,2,3,moderate,5,1,4,104,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Gym', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'Outlet covers', 'High chair', 'Children’s books and toys', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Wide hallway clearance', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Accessible-height bed', 'Step-free access', 'Step-free access']",45,136.0,25,2,"Balgowlah, NSW, Australia",Australia,Balgowlah,Leslie,100,10,9,10,10,10,10,96,0,0,0,0,,,50,2016-02-10,2018-09-23
10423504,Bondi Beach Dreaming 3-Bed House,House,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,8,3,6,139,2,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Paid parking off premises', 'Smoking allowed', 'Pets allowed', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'High chair', 'Fireplace guards', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed']",399,1000.0,35,6,"Bondi Beach, NSW, Australia",Australia,North Bondi,Cat,100,10,10,10,10,10,9,96,0,0,0,0,2369.0,8802.0,45,2016-01-30,2018-11-11
1042446,March 2019 availability! Oceanview on Sugar Beach!,Condominium,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,1,3,19,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water']",229,,0,1,"Kihei, HI, United States",United States,Maui,Gage,100,10,9,10,10,10,9,94,5,26,35,228,,,22,2015-04-28,2019-01-10
10448594,Where Castles and Art meet the Sea,Apartment,Entire home/apt,Real Bed,5,1125,moderate,4,1,2,13,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Elevator', 'Hot tub', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",80,500.0,0,1,"Matosinhos, Porto, Portugal",Portugal,,Jose,100,10,10,10,10,10,10,95,0,0,0,27,,,26,2016-05-15,2019-01-04
10458796,Homely Room in 5-Star New Condo@MTR,Condominium,Private room,Real Bed,28,1125,strict_14_with_grace_period,2,1,1,179,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Gym', 'Elevator', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Step-free access', 'Step-free access', 'Wide entryway', 'Host greets you']",479,,150,1,"Mongkok, Kowloon, Hong Kong",Hong Kong,Mong Kok,Crystal,100,9,9,10,10,10,9,94,0,3,3,3,,10000.0,41,2016-01-16,2017-08-31
1047087,The Garden Studio,Guesthouse,Entire home/apt,Real Bed,2,40,strict_14_with_grace_period,2,1,1,146,1,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Breakfast', 'Free street parking', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Other']",129,0.0,0,1,"Marrickville, NSW, Australia",Australia,,Cath,100,10,10,10,10,9,10,97,30,60,90,365,,,22,2013-04-29,2019-02-11
10486984,Cheerful new renovated central apt,Apartment,Entire home/apt,Real Bed,3,1125,moderate,8,3,4,77,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Long term stays allowed', 'Step-free access', 'Host greets you']",264,0.0,36,4,"Beyoğlu, İstanbul, Turkey",Turkey,,Aybike,100,9,9,10,10,9,9,94,18,29,51,326,,,27,2016-04-24,2019-02-10
10487917,Heroísmo IV,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2,0,1,31,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Single level home', 'Long term stays allowed', 'Host greets you', 'Handheld shower head']",29,0.0,0,2,"Porto, Porto, Portugal",Portugal,,Apartments2Enjoy,100,9,9,9,9,9,9,89,16,42,61,309,,,30,2016-02-06,2018-10-22
10519173,Condomínio Praia Barra da Tijuca,Condominium,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,6,2,5,18,2,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'First aid kit', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Stove', 'Long term stays allowed', 'Well-lit path to entrance', 'Other']",351,,0,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Barra da Tijuca,Paula,88,10,10,10,10,10,9,95,22,52,82,172,,,26,2016-05-07,2019-01-04
10527212,位於深水埗地鐵站的溫馨公寓,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,4,1,2,18,1,"['TV', 'Air conditioning', 'Kitchen', 'Heating', 'Essentials', 'Shampoo', '24-hour check-in', 'Hair dryer', 'Hot water']",353,0.0,50,1,"Sham Shui Po, Kowloon, Hong Kong",Hong Kong,Tai Kok Sui,Aaron,100,8,7,8,7,8,8,71,30,60,90,365,,,9,2016-02-16,2017-12-25
10527243,Tropical Jungle Oasis,Condominium,Entire home/apt,Real Bed,2,1125,moderate,4,2,3,65,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony']",125,250.0,0,1,"Hilo, HI, United States",United States,Hilo,Douglas,100,10,10,10,10,10,10,96,12,39,65,65,,,32,2016-07-14,2019-02-22
10545725,Cozy bedroom Sagrada Familia,Apartment,Private room,Real Bed,2,1125,flexible,2,1,2,1,1,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Pets allowed', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Laptop friendly workspace']",20,,0,1,"Barcelona, Catalunya, Spain",Spain,el Fort Pienc,Rapha,100,10,10,10,10,10,10,100,0,0,0,0,280.0,1080.0,10,2016-02-14,2016-02-14
10545815,Whole Apt. in East Williamsburg,Apartment,Entire home/apt,Real Bed,4,90,moderate,4,1,1,126,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",125,200.0,30,2,"Brooklyn, NY, United States",United States,Williamsburg,Guillermo,100,10,10,10,10,9,9,96,1,6,8,168,,,17,2016-04-12,2019-02-19
10548991,Jubilee By The Sea (Ocean Views),House,Entire home/apt,Real Bed,2,90,strict_14_with_grace_period,11,4,6,45,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Pack ’n Play/travel crib', 'Hot water', 'Other']",325,500.0,25,8,"Kailua-Kona, HI, United States",United States,Kailua/Kona,Nate,100,10,10,10,10,10,10,98,11,37,48,267,,,24,2016-08-10,2019-02-26
10552362,Sun filled comfortable apartment,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,2,1,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Buzzer/wireless intercom', 'Smoke detector', 'Essentials', 'Shampoo', 'Hangers', 'Iron']",85,,0,1,"Rushcutters Bay, NSW, Australia",Australia,Elizabeth Bay/Rushcutters Bay,Harry,100,10,10,10,10,10,10,100,0,0,0,0,,,10,2016-02-01,2016-02-22
10558807,Park Guell apartment with terrace,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,6,2,3,51,1,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'First aid kit', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Host greets you']",85,100.0,0,6,"Barcelona, Catalunya, Spain",Spain,Vila de Gràcia,Alexandra Y Juan,100,8,7,8,8,8,8,71,13,16,27,174,,,19,2016-02-23,2018-12-30
10560325,Spacious and well located apartment,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,6,2,3,20,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Long term stays allowed', 'Host greets you']",60,200.0,8,3,"Porto, Porto, Portugal",Portugal,Jardim Europa,Andre,80,9,9,10,9,9,9,89,0,16,46,314,,,17,2016-03-30,2018-11-04
10570041,Jardim Botânico Gourmet 2 bdroom,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,6,2,5,9,2,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Gym', 'Elevator', 'Free street parking', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Private living room', 'Changing table', 'Stair gates', 'Children’s books and toys', 'Window guards', 'Babysitter recommendations', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Luggage dropoff allowed', 'Long term stays allowed']",395,1000.0,35,4,"Rio de Janeiro, RJ, Brazil",Brazil,,Roberta (Beta) Gatti,98,10,9,10,10,10,9,91,17,47,77,342,800.0,2000.0,50,2016-02-10,2018-10-15
10573225,Charming Spacious Park Slope Studio,Guest suite,Entire home/apt,Real Bed,3,1125,moderate,3,0,0,115,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed']",135,200.0,25,2,"Brooklyn, NY, United States",United States,Park Slope,Ildiko,93,10,10,10,10,10,10,98,6,10,12,204,,,35,2016-01-22,2019-02-04
