_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,first_review,last_review,accommodates,bedrooms,beds,number_of_reviews,bathrooms,amenities,price,security_deposit,extra_people,guests_included,address_street,country,host_neighbourhood,host_name,host_response_rate,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating,availability_30,availability_60,availability_90,availability_365,weekly_price,monthly_price
10199760,Uygun nezih daire,Apartment,Entire home/apt,Real Bed,1,1125,flexible,,,4,1.0,2.0,0,1.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",264.00,527.00,53.00,1,"Zeytinburnu, İstanbul, Turkey",Turkey,,Yaşar,100.0,,,,,,,,30,60,90,365,,
10201975,Ipanema: moderno apê 2BR + garagem,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,2016-02-23 05:00:00,2019-01-28 05:00:00,4,2.0,2.0,24,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",298.00,600.00,50.00,2,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Santa Teresa,Barbara,92.0,9.0,10.0,10.0,10.0,10.0,9.0,92.0,24,54,84,174,,
10209136,"Friendly Apartment, 10m from Manly",Apartment,Private room,Real Bed,1,1125,flexible,2016-01-24 05:00:00,2016-02-16 05:00:00,2,1.0,1.0,4,1.0,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'First aid kit', 'Essentials']",36.00,,20.00,2,"Fairlight, NSW, Australia",Australia,,Isaac,,10.0,10.0,9.0,9.0,10.0,9.0,95.0,0,0,0,0,,
10213499,Great studio opp. Narrabeen Lake,Apartment,Entire home/apt,Real Bed,1,1125,moderate,2016-01-23 05:00:00,2019-01-06 05:00:00,2,0.0,1.0,61,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Dog(s)', 'Heating', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection']",117.00,0.00,20.00,1,"Narrabeen, NSW, Australia",Australia,,Tracy,100.0,10.0,10.0,10.0,10.0,10.0,10.0,97.0,0,0,25,26,,
10215858,Cozy Queen Guest Room&My,Apartment,Private room,Real Bed,1,500,strict_14_with_grace_period,2016-07-13 04:00:00,2018-11-06 05:00:00,2,1.0,1.0,9,1.0,"['TV', 'Wifi', 'Air conditioning', 'Doorman', 'Elevator', 'Family/kid friendly', 'Smoke detector', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer']",330.00,,0.00,1,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Mong Kok,Danny,97.0,8.0,7.0,9.0,8.0,10.0,8.0,73.0,20,50,80,135,,
10220130,Cozy aptartment in Recreio (near Olympic Venues),Apartment,Entire home/apt,Real Bed,2,30,flexible,,,6,3.0,3.0,0,3.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Gym', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Safety card', 'Fire extinguisher', 'Essentials', 'Hangers', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",746.00,,187.00,4,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Recreio dos Bandeirantes,José Augusto,,,,,,,,,0,0,0,0,,
1022200,"Kailua-Kona, Kona Coast II 2b condo",Apartment,Entire home/apt,Real Bed,7,7,strict_14_with_grace_period,2018-06-15 04:00:00,2018-06-15 04:00:00,6,2.0,3.0,1,2.0,"['Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Gym', 'Family/kid friendly', 'Washer', 'Dryer']",135.00,200.00,0.00,1,"Kailua-Kona, HI, United States",United States,Kailua/Kona,Daniel,,10.0,8.0,10.0,10.0,10.0,10.0,100.0,0,13,43,196,950.00,
10227000,"LAHAINA, MAUI! RESORT/CONDO BEACHFRONT!! SLEEPS 4!",Condominium,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2016-02-20 05:00:00,2016-02-20 05:00:00,4,1.0,2.0,1,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Gym', 'Elevator', 'Hot tub', 'Indoor fireplace', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",499.00,,0.00,1,"Lahaina, HI, United States",United States,Central Business District,Holly,91.0,10.0,10.0,10.0,8.0,10.0,10.0,100.0,30,60,90,365,,
10228731,Quarto inteiro na Tijuca,Apartment,Private room,Real Bed,1,15,flexible,2016-05-26 04:00:00,2016-05-26 04:00:00,1,1.0,1.0,1,2.0,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer']",149.00,,0.00,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Tijuca,Gilberto,,8.0,10.0,10.0,10.0,10.0,10.0,100.0,28,58,88,178,,
10233856,Twin Bed room+MTR Mongkok shopping&My,Apartment,Private room,Real Bed,1,500,strict_14_with_grace_period,2016-08-28 04:00:00,2018-07-12 04:00:00,3,1.0,2.0,22,1.0,"['TV', 'Wifi', 'Air conditioning', 'Doorman', 'Elevator', 'Family/kid friendly', 'Smoke detector', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer']",400.00,,0.00,1,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Mong Kok,Danny,97.0,8.0,9.0,9.0,9.0,10.0,9.0,83.0,30,60,90,145,,
10240767,Cozy double bed room 東涌鄉村雅緻雙人房,Guesthouse,Private room,Real Bed,1,1125,moderate,2016-07-29 04:00:00,2019-02-18 05:00:00,2,1.0,1.0,162,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Cat(s)', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Children’s books and toys', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout', 'Host greets you']",487.00,0.00,0.00,1,"Hong Kong, New Territories, Hong Kong",Hong Kong,,Ricky,100.0,10.0,10.0,10.0,10.0,9.0,9.0,96.0,18,41,67,339,,
10264100,Your spot in Copacabana,Apartment,Entire home/apt,Real Bed,2,15,strict_14_with_grace_period,2016-08-13 04:00:00,2018-03-18 04:00:00,6,2.0,5.0,8,2.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'First aid kit', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Window guards', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Host greets you']",798.00,500.00,20.00,4,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,,Ana Lúcia,100.0,10.0,9.0,10.0,10.0,10.0,10.0,100.0,11,41,71,247,,
10266175,Makaha Valley Paradise with OceanView,Condominium,Entire home/apt,Pull-out Sofa,3,180,moderate,2016-06-18 04:00:00,2019-02-28 05:00:00,4,1.0,2.0,32,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Long term stays allowed', 'Other', 'Paid parking on premises']",95.00,0.00,0.00,1,"Waianae, HI, United States",United States,Waianae Coast,Ray And Lise,100.0,10.0,10.0,10.0,10.0,9.0,9.0,98.0,0,3,16,246,,
10267144,IPANEMA LUXURY PENTHOUSE with MAID,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2016-12-04 05:00:00,2018-12-12 05:00:00,3,1.0,1.0,29,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Smoking allowed', 'Doorman', 'Breakfast', 'Elevator', 'Free street parking', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",858.00,1865.00,112.00,3,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Ipanema,Cesar,93.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,18,40,70,345,,
10269320,FloresRooms 3T,Apartment,Entire home/apt,Real Bed,2,1124,moderate,2016-01-18 05:00:00,2019-02-01 05:00:00,2,0.0,1.0,225,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Elevator', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water', 'Bed linens', 'Extra pillows and blankets']",31.00,200.00,0.00,1,"Porto, Porto, Portugal",Portugal,,Andreia,100.0,10.0,10.0,10.0,10.0,10.0,10.0,96.0,13,43,62,278,,
10280433,~Ao Lele~ Flying Cloud,Treehouse,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,2016-08-08 04:00:00,2019-02-19 05:00:00,2,1.0,1.0,103,1.5,"['Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Breakfast', 'Indoor fireplace', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Host greets you']",185.00,300.00,0.00,2,"Volcano, HI, United States",United States,,Mike,100.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,20,45,75,165,,
10295352,"Amazing and Big Apt, Ipanema Beach.",Apartment,Entire home/apt,Real Bed,1,1125,flexible,,,6,3.0,4.0,0,3.0,"['Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Smoking allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Iron']",1999.00,,0.00,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,,Pedro,,,,,,,,,0,0,0,0,,
10299095,Small Room w Bathroom Flamengo Rio de Janeiro,Apartment,Private room,Real Bed,4,1125,moderate,2016-08-20 04:00:00,2016-08-20 04:00:00,1,1.0,1.0,1,1.0,"['TV', 'Wifi', 'Kitchen', 'Pets live on this property', 'Cat(s)', 'Elevator', 'Washer', 'Dryer', 'Fire extinguisher', 'Essentials', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",71.00,,0.00,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,,Fernanda,,8.0,8.0,8.0,8.0,8.0,8.0,80.0,0,0,0,0,,
102995,UWS Brownstone Near Central Park,Apartment,Entire home/apt,Real Bed,21,30,moderate,2011-05-29 04:00:00,2018-01-01 05:00:00,3,1.0,3.0,45,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance']",212.00,275.00,0.00,1,"New York, NY, United States",United States,The Castro,Chas,95.0,9.0,9.0,10.0,10.0,10.0,9.0,93.0,0,3,5,5,1702.00,6000.00
10306879,Alugo Apart frente mar Barra Tijuca,Apartment,Entire home/apt,Real Bed,10,90,flexible,,,4,1.0,2.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Doorman', 'Gym', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Hangers', 'Iron', 'Laptop friendly workspace']",933.00,,0.00,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Barra da Tijuca,Paulo Cesar,,,,,,,,,28,58,88,363,,
103161,Cozy Art Top Floor Apt in PRIME Williamsburg!,Apartment,Entire home/apt,Real Bed,2,300,strict_14_with_grace_period,2013-09-21 04:00:00,2019-02-18 05:00:00,2,1.0,2.0,117,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Free street parking', 'Heating', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Luggage dropoff allowed', 'Long term stays allowed', 'Other']",175.00,300.00,300.00,2,"Brooklyn, NY, United States",United States,Williamsburg,Ade,100.0,10.0,10.0,10.0,10.0,10.0,9.0,96.0,28,58,88,363,,
10317142,Private OceanFront - Bathtub Beach. Spacious House,House,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2016-01-24 05:00:00,2019-02-19 05:00:00,14,4.0,10.0,32,4.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', '24-hour check-in', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Beachfront']",795.00,1000.00,0.00,1,"Laie, HI, United States",United States,Ko'olauloa,Noah,50.0,10.0,9.0,10.0,10.0,10.0,10.0,94.0,10,17,26,229,,
10324377,Suíte em local tranquilo e seguro,House,Private room,Real Bed,1,1125,moderate,,,1,1.0,1.0,0,1.0,"['Cable TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Buzzer/wireless intercom', 'Lock on bedroom door', 'Iron', 'Laptop friendly workspace']",101.00,400.00,50.00,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,,Renato,100.0,,,,,,,,22,52,82,357,,
10332161,A large sunny bedroom,Apartment,Private room,Real Bed,3,1125,moderate,2016-08-05 04:00:00,2016-08-20 04:00:00,1,1.0,1.0,2,1.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",35.00,,0.00,1,"Bronx, NY, United States",United States,Tremont,Ehssan,,10.0,10.0,9.0,9.0,6.0,9.0,90.0,0,0,0,0,,
10343118,Best location 1BR Apt in HK - Shops & Sights,Apartment,Entire home/apt,Real Bed,1,60,strict_14_with_grace_period,2016-02-09 05:00:00,2019-02-06 05:00:00,4,1.0,2.0,145,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Hot water']",997.00,1000.00,160.00,2,"Hong Kong, Kowloon, Hong Kong",Hong Kong,Tsim Sha Tsui,Simon,98.0,10.0,10.0,10.0,10.0,10.0,9.0,94.0,20,50,80,170,,
10354347,Room For Erasmus,Apartment,Private room,Real Bed,1,1125,flexible,2017-12-27 05:00:00,2017-12-27 05:00:00,2,2.0,2.0,1,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Doorman', 'Elevator', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Hot water', 'Host greets you']",37.00,,0.00,1,"Şişli, İstanbul, Turkey",Turkey,,Kemal,100.0,,,,,,,,30,60,90,365,,
10359729,,Apartment,Private room,Real Bed,1,1125,flexible,,,4,1.0,2.0,0,1.0,"['Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Doorman', 'Heating', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",105.00,,0.00,1,"Istanbul, İstanbul, Turkey",Turkey,,Seda,,,,,,,,,0,0,0,0,,
1036027,BBC OPORTO 4X2,Apartment,Entire home/apt,Real Bed,3,1125,flexible,2014-04-17 04:00:00,2018-12-30 05:00:00,8,4.0,8.0,71,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo']",100.00,,0.00,1,"Porto, Porto District, Portugal",Portugal,Mercês,Cristina,100.0,9.0,9.0,10.0,10.0,9.0,9.0,88.0,0,10,15,264,700.00,2800.00
10373872,Apartamento Mobiliado - Lgo do Machado,Apartment,Entire home/apt,Real Bed,30,365,strict_14_with_grace_period,,,4,1.0,2.0,0,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Gym', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed']",149.00,1000.00,40.00,2,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Catete,Marcelo,100.0,,,,,,,,0,11,41,316,,
1038163,luxury apartment in istanbul taxsim,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2013-04-18 04:00:00,2019-02-04 05:00:00,4,1.0,3.0,135,1.0,"['Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Heating', 'Family/kid friendly', 'Fire extinguisher', 'Essentials', 'Shampoo']",269.00,0.00,42.00,3,"Istanbul, Istanbul Province, Turkey",Turkey,Cihangir,Osman,100.0,9.0,9.0,10.0,10.0,10.0,9.0,91.0,17,36,55,317,2549.00,9828.00
10381879,Pousada das Colonias,Bed and breakfast,Private room,Real Bed,1,1125,strict_14_with_grace_period,2016-09-18 04:00:00,2019-02-03 05:00:00,2,1.0,1.0,9,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Breakfast', 'Family/kid friendly', 'Essentials', 'Hangers']",138.00,,70.00,2,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,,Lidia Maria,90.0,10.0,10.0,10.0,10.0,10.0,10.0,98.0,28,58,88,347,,
10383490,Quarto Taquara - Jacarepaguá,Apartment,Private room,Real Bed,2,1125,strict_14_with_grace_period,2016-05-16 04:00:00,2016-05-16 04:00:00,2,1.0,1.0,1,1.0,"['Cable TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Lock on bedroom door', '24-hour check-in', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",101.00,128.00,20.00,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,,Luana,0.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,30,60,90,365,350.00,600.00
10392282,Banyan Bungalow,Bungalow,Entire home/apt,Real Bed,2,300,flexible,2016-01-29 05:00:00,2019-02-19 05:00:00,2,0.0,1.0,99,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets live on this property', 'Dog(s)', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Safety card', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water']",100.00,250.00,20.00,1,"Waialua, HI, United States",United States,,Bobby,100.0,10.0,9.0,10.0,10.0,10.0,9.0,96.0,12,27,53,321,,
10411341,Beautiful flat with services,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2016-01-15 05:00:00,2019-01-22 05:00:00,4,2.0,2.0,32,2.0,"['Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Doorman', 'Gym', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', '24-hour check-in', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove']",351.00,500.00,500.00,4,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Barra da Tijuca,Liliane,100.0,10.0,9.0,9.0,10.0,10.0,9.0,95.0,3,18,41,316,,
10415637,(1) Beach Guest House - Go Make A Trip,Bed and breakfast,Private room,Real Bed,1,1125,flexible,2016-02-11 05:00:00,2017-09-22 04:00:00,2,1.0,1.0,11,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Essentials', 'Shampoo', 'Hair dryer', 'Iron']",112.00,0.00,0.00,2,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Barra da Tijuca,Rafael,100.0,10.0,10.0,10.0,10.0,10.0,10.0,98.0,24,45,60,309,,
10416859,"Studio convenient to CBD, beaches, street parking.",Guest suite,Entire home/apt,Real Bed,2,3,moderate,2016-02-10 05:00:00,2018-09-23 04:00:00,5,1.0,4.0,104,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Gym', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private living room', 'Private entrance', 'Outlet covers', 'High chair', 'Children’s books and toys', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Luggage dropoff allowed', 'Wide hallway clearance', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Accessible-height bed', 'Step-free access', 'Step-free access']",45.00,136.00,25.00,2,"Balgowlah, NSW, Australia",Australia,Balgowlah,Leslie,,10.0,9.0,10.0,10.0,10.0,10.0,96.0,0,0,0,0,,
